Domain;Kingdom;Filum;Class;Organism;Organism Full Name;Year;Source
Prokaryotes;Bacteria;Betaproteobacteria;Aquitalea;aqs;Aquitalea sp. USM4;2019;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Deefgea;dee;Deefgea sp. D17;2020;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Chitinibacter;chiz;Chitinibacter sp. 2T18;2020;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Chitinibacter;cfon;Chitinibacter fontanus;2020;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rso;Ralstonia solanacearum GMI1000;2001;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rsc;Ralstonia solanacearum CFBP2957;2010;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rsl;Ralstonia solanacearum PSI07;2010;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rsn;Ralstonia solanacearum Po82;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rsm;Ralstonia solanacearum CMR15;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rse;Ralstonia solanacearum FQY_4;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rsy;Ralstonia solanacearum UY031;2019;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rpi;Ralstonia pickettii 12J;2008;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rpf;Ralstonia pickettii 12D;2009;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rpj;Ralstonia pickettii DTP0602;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rmn;Ralstonia mannitolilytica;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rin;Ralstonia insidiosa;2016;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rpu;Ralstonia pseudosolanacearum;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ralstonia;rsg;Ralstonia syzygii subsp. celebesensis;2021;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;reh;Cupriavidus necator H16;2006;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;cnc;Cupriavidus necator N-1;2011;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;cuh;Cupriavidus necator NH9;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;reu;Cupriavidus pinatubonensis JMP134;2005;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;rme;Cupriavidus metallidurans;2006;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;cti;Cupriavidus taiwanensis;2008;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;cbw;Cupriavidus basilensis;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;cgd;Cupriavidus gilardii;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;ccup;Cupriavidus sp. USMAHM13;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;cup;Cupriavidus malaysiensis;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;cuu;Cupriavidus sp. USMAA2-4;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;cpau;Cupriavidus pauculus;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Cupriavidus;cox;Cupriavidus oxalaticus;2019;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bma;Burkholderia mallei ATCC 23344;2004;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmv;Burkholderia mallei SAVP1;2007;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bml;Burkholderia mallei NCTC 10229;2007;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmn;Burkholderia mallei NCTC 10247;2007;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmal;Burkholderia mallei 23344;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmae;Burkholderia mallei 6;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmaq;Burkholderia mallei BMQ;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmai;Burkholderia mallei 2000031063;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmaf;Burkholderia mallei FMH 23344;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmaz;Burkholderia mallei NCTC 10247;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmab;Burkholderia mallei 2002734299;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bps;Burkholderia pseudomallei K96243;2004;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpm;Burkholderia pseudomallei 1710b;2005;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpl;Burkholderia pseudomallei 1106a;2007;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpd;Burkholderia pseudomallei 668;2007;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpr;Burkholderia pseudomallei MSHR346;2009;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpse;Burkholderia pseudomallei MSHR305;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpsm;Burkholderia pseudomallei MSHR511;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpsu;Burkholderia pseudomallei MSHR146;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpsd;Burkholderia pseudomallei MSHR520;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpz;Burkholderia pseudomallei 1026b;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpq;Burkholderia pseudomallei BPC006;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpk;Burkholderia pseudomallei NCTC 13179;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpsh;Burkholderia pseudomallei HBPUB10134a;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpsa;Burkholderia pseudomallei NAU35A-3;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpso;Burkholderia pseudomallei A79A;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;but;Burkholderia pseudomallei TSV202;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bte;Burkholderia thailandensis E264;2005;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;btq;Burkholderia thailandensis 2002721723;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;btj;Burkholderia thailandensis E444;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;btz;Burkholderia thailandensis H0587;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;btd;Burkholderia thailandensis MSMB121;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;btv;Burkholderia thailandensis MSMB59;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bthe;Burkholderia thailandensis E254;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bthm;Burkholderia thailandensis USAMRU Malaysia #20;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;btha;Burkholderia thailandensis 2003015869;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bthl;Burkholderia thailandensis 2002721643;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bok;Burkholderia oklahomensis E0147;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;boc;Burkholderia oklahomensis C6786;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;buu;Burkholderia sp. BDU6;2019;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bvi;Burkholderia vietnamiensis G4;2007;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bve;Burkholderia vietnamiensis LMG 10929;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bur;Burkholderia lata;2005;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bcn;Burkholderia cenocepacia AU 1054;2006;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bch;Burkholderia cenocepacia HI2424;2006;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bcm;Burkholderia cenocepacia MC0-3;2008;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bcj;Burkholderia cenocepacia J2315;2008;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bcen;Burkholderia cenocepacia DDS 22E-1;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bcew;Burkholderia cenocepacia DWS 37E-2;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bceo;Burkholderia cenocepacia H111;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bam;Burkholderia ambifaria AMMD;2006;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bac;Burkholderia ambifaria MC40-6;2008;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmj;Burkholderia multivorans ATCC 17616 (Tohoku);2008;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmu;Burkholderia multivorans ATCC 17616 (JGI);2007;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmk;Burkholderia multivorans DDS 15A-1;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmul;Burkholderia multivorans ATCC BAA-247;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bct;Burkholderia cepacia GG4;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bced;Burkholderia cepacia DDS 7H-2;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bcep;Burkholderia cepacia ATCC 25416;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bdl;Burkholderia dolosa;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpyr;Burkholderia pyrrocinia;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bcon;Burkholderia contaminans;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bub;Burkholderia ubonensis;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bdf;Burkholderia diffusa;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;blat;Burkholderia latens;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;btei;Burkholderia territorii;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bsem;Burkholderia seminalis;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpsl;Burkholderia pseudomultivorans;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bmec;Burkholderia metallica;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bstg;Burkholderia stagnalis;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bstl;Burkholderia stabilis;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bgl;Burkholderia glumae BGR1;2009;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bgu;Burkholderia glumae LMG 2196 = ATCC 33617;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bug;Burkholderia sp. CCGE1001;2011;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bgf;Burkholderia sp. CCGE1003;2010;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bgd;Burkholderia gladioli BSR3;2011;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bgo;Burkholderia gladioli ATCC 10248;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;byi;Burkholderia sp. YI23;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;buk;Burkholderia sp. KJ006;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bue;Burkholderia sp. RPE67;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bul;Burkholderia sp. 2002721687;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;buq;Burkholderia sp. HB1;2016;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bgp;Burkholderia plantarii PG1;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bpla;Burkholderia plantarii ATCC 43733;2016;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bud;Burkholderia sp. Bp5365;2016;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bum;Burkholderia sp. PAMC 26561;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Burkholderia;bui;Burkholderia sp. PAMC 28687;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;bxe;Paraburkholderia xenovorans LB400;2006;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;bxb;Paraburkholderia xenovorans LB400;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;bph;Paraburkholderia phymatum;2008;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;bge;Paraburkholderia atlantica CCGE1002;2010;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;bpx;Paraburkholderia phenoliruptrix;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;bpy;Paraburkholderia phytofirmans PsJN;2008;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;buz;Paraburkholderia phytofirmans OLGA172;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;bfn;Paraburkholderia fungorum;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;bcai;Paraburkholderia caribensis;2016;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;pspw;Paraburkholderia sprentiae;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;para;Paraburkholderia sp. SOS3;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;parb;Paraburkholderia aromaticivorans;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;phs;Paraburkholderia hospita;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;pter;Paraburkholderia terrae;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;pgp;Paraburkholderia graminis;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;pcj;Paraburkholderia caledonica;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;pts;Paraburkholderia terricola;2019;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;pcaf;Paraburkholderia caffeinilytica;2020;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;pmeg;Paraburkholderia megapolitana;2020;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;ptro;Paraburkholderia tropica;2021;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;pgis;Paraburkholderia ginsengisoli;2021;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;pacp;Paraburkholderia acidiphila;2021;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paraburkholderia;pacs;Paraburkholderia acidisoli;2021;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Mycetohabitans;brh;Mycetohabitans rhizoxinica;2010;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Polynucleobacter;pnu;Polynucleobacter asymbioticus;2007;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Polynucleobacter;pne;Polynucleobacter necessarius;2008;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Polynucleobacter;pdq;Polynucleobacter duraquae;2016;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Polynucleobacter;poh;Polynucleobacter paneuropaeus;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;ppk;Pandoraea pnomenusa 3kgm;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;ppno;Pandoraea pnomenusa RB38;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;ppnm;Pandoraea pnomenusa DSM 16536;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;prb;Pandoraea pnomenusa;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;ppul;Pandoraea pulmonicola;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;pspu;Pandoraea sputorum;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;papi;Pandoraea apista;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;pve;Pandoraea vervacti;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;pox;Pandoraea oxalativorans;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;ptx;Pandoraea thiooxydans;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;pfg;Pandoraea faecigallinarum;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;pnr;Pandoraea norimbergensis;2016;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;pand;Pandoraea sp. XY-2;2019;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pandoraea;pfib;Pandoraea fibrosis;2020;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Paucimonas;plg;Paucimonas lemoignei;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Ephemeroptericola;hyf;Ephemeroptericola cinctiostellae;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Lautropia;lmir;Lautropia mirabilis;2019;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Mycoavidus;mcys;Mycoavidus cysteinexigens;2019;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Caballeronia;caba;Caballeronia sp. SBC2;2020;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Caballeronia;buo;Caballeronia insecticola;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Limnobacter;limn;Limnobacter sp. SAORIC-580;2020;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Chitinimonas;cari;Chitinimonas arctica;2020;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bpe;Bordetella pertussis Tohama I;2003;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bpc;Bordetella pertussis CS;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bper;Bordetella pertussis 18323;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bpet;Bordetella pertussis B1917;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bpeu;Bordetella pertussis 137;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bpar;Bordetella parapertussis Bpp5;2012;RefSeq
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bpa;Bordetella parapertussis 12822;2003;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bbh;Bordetella bronchiseptica 253;2012;RefSeq
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bbr;Bordetella bronchiseptica RB50;2003;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bbm;Bordetella bronchiseptica MO149;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bbx;Bordetella bronchiseptica S798;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bpt;Bordetella petrii;2007;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bav;Bordetella avium;2008;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bho;Bordetella holmesii ATCC 51541;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bhm;Bordetella holmesii 44057;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bhz;Bordetella hinzii;2015;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;btrm;Bordetella trematum;2016;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bbro;Bordetella bronchialis;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bfz;Bordetella flabilis;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bpdz;Bordetella pseudohinzii;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;boh;Bordetella sp. H567;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;bgm;Bordetella genomosp. 13;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;boj;Bordetella sp. J329;2019;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Bordetella;boz;Algicoccus marinus;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Achromobacter;axy;Achromobacter xylosoxidans A8;2010;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Achromobacter;axo;Achromobacter xylosoxidans NH44784-1996;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Achromobacter;axn;Achromobacter xylosoxidans NBRC 15126 = ATCC 27061;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Achromobacter;axx;Achromobacter xylosoxidans NCTC10807;2016;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Achromobacter;adt;Achromobacter denitrificans;2016;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Achromobacter;ais;Achromobacter insolitus;2017;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Achromobacter;asw;Achromobacter spanius;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Achromobacter;achr;Achromobacter sp. AONIH1;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Achromobacter;achb;Achromobacter sp. B7;2018;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Taylorella;teq;Taylorella equigenitalis MCE9;2011;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Taylorella;tea;Taylorella equigenitalis ATCC 35865;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Taylorella;teg;Taylorella equigenitalis 14/56;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Taylorella;tas;Taylorella asinigenitalis MCE3;2011;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Taylorella;tat;Taylorella asinigenitalis 14/45;2013;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pusillimonas;put;Pusillimonas sp. T7-7;2011;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pusillimonas;pus;Pusillimonas thiosulfatoxidans;2019;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Pusillimonas;pud;Pusillimonas sp. DMV24BSW_D;2020;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Advenella;aka;Advenella kashmirensis;2012;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Advenella;amim;Advenella mimigardefordensis;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Castellaniella;cdn;Castellaniella defragrans;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Basilea;bpsi;Basilea psittacipulmonis;2014;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Alcaligenes;afa;Alcaligenes faecalis ZD02;2016;GenBank
Prokaryotes;Bacteria;Betaproteobacteria;Alcaligenes;afq;Alcaligenes faecalis JQ135;2018;GenBank
